id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
35197979,7b63b37d-e448-407f-8a54-9733baa8508f,2019/10/17 5:16 PM +0700,2019-10-17,2019-10-17 10:16:00 UTC,Bangkok,614054,birdexplorers,Bird Explorers,2019-11-02 14:28:38 UTC,2022-10-13 11:25:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35197979,https://inaturalist-open-data.s3.amazonaws.com/photos/55476711/medium.jpg,,"","13.0 POLSKA
         Krzyżówka, ssp platyrhynchos
13.2 Mazowieckie
Mińsk Mazowiecki, Park Dernałowiczów, abundant in the park, 145 m, photo, 17 October 2019.",4,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
35880769,6038a3f2-1d50-45b4-9441-56f1a43b1404,2019-11-20,2019-11-20,,UTC,2447598,seeker1000,"",2019-11-20 11:05:20 UTC,2021-06-12 17:04:40 UTC,research,,https://www.inaturalist.org/observations/35880769,https://static.inaturalist.org/photos/56636890/medium.jpeg,,"",,4,0,false,333,Stockente,Anas platyrhynchos,Кряква,Aves,6930
36889653,2c8e1903-123a-4783-a67d-c108441c7167,2014/04/12 4:42 PM UTC,2014-04-12,,UTC,2179289,richardkunz,Richard Kunz,2019-12-23 19:27:35 UTC,2025-06-19 15:09:39 UTC,research,,https://www.inaturalist.org/observations/36889653,https://static.inaturalist.org/photos/58388763/medium.jpg,,"",,5,0,false,,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
37915623,1e432e07-6607-4225-a501-2c4733064b0b,2020/01/19 12:21 PM CET,2020-01-19,2020-01-19 11:21:00 UTC,Berlin,999066,alexis_orion,Alexis Tinker-Tsavalas,2020-01-24 14:31:49 UTC,2020-09-21 06:36:05 UTC,research,CC-BY,https://www.inaturalist.org/observations/37915623,https://inaturalist-open-data.s3.amazonaws.com/photos/60181052/medium.jpeg,,"",,2,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
37915624,ebe3be63-0527-4cb0-9f7c-fd72822fc60d,2020/01/19 12:24 PM CET,2020-01-19,2020-01-19 11:24:00 UTC,Berlin,999066,alexis_orion,Alexis Tinker-Tsavalas,2020-01-24 14:31:51 UTC,2020-01-24 15:50:45 UTC,research,CC-BY,https://www.inaturalist.org/observations/37915624,https://inaturalist-open-data.s3.amazonaws.com/photos/60181060/medium.jpeg,,"",,2,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
37921529,e80d300d-7f06-41d4-84bf-aaf5d797713e,2017/01/29 3:54 PM CET,2017-01-29,2017-01-29 14:54:00 UTC,Paris,1409524,mobbini,"",2020-01-24 18:24:06 UTC,2022-03-27 14:40:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37921529,https://inaturalist-open-data.s3.amazonaws.com/photos/60191416/medium.jpeg,,"","related ducks on ice obs, same day/location: https://www.inaturalist.org/observations?on=2017-01-29&place_id=any&subview=grid&taxon_id=6930&user_id=1409524",5,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
37944511,165219a3-8680-401e-a7d3-6dfd34392e74,2020/01/25 2:27 PM CET,2020-01-25,2020-01-25 13:27:00 UTC,Berlin,32124,martingrimm,Martin Grimm,2020-01-25 13:17:51 UTC,2025-04-03 02:24:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37944511,https://inaturalist-open-data.s3.amazonaws.com/photos/60231168/medium.jpg,,"","female, EA201368, banded on 29.06.18 in Leipzig center",1,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
38224530,35b2b66b-330f-427a-9432-d521d5c8b7cb,2019/04/17 8:21 AM CEST,2019-04-17,2019-04-17 06:21:00 UTC,Berlin,1975101,adlerauge,Til Mann,2020-02-02 18:03:23 UTC,2024-03-25 17:46:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38224530,https://inaturalist-open-data.s3.amazonaws.com/photos/60719835/medium.jpeg,,"",,2,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
38361857,f8f8ffc4-fb92-4632-bbd6-9b56b8970662,2020/02/01 4:18 PM CET,2020-02-01,2020-02-01 15:18:00 UTC,Rome,20518,finrod,Stefano Doglio,2020-02-06 16:56:55 UTC,2020-02-07 01:17:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38361857,https://inaturalist-open-data.s3.amazonaws.com/photos/60958725/medium.jpeg,,"",,5,0,false,,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
38422077,a95922d1-5175-4743-934c-af1602a6fcac,2020/02/07 4:29 PM CET,2020-02-07,2020-02-07 15:29:00 UTC,Rome,365508,gianluigi1951,gianluigi,2020-02-08 13:53:00 UTC,2025-04-12 04:00:02 UTC,research,CC0,https://www.inaturalist.org/observations/38422077,https://inaturalist-open-data.s3.amazonaws.com/photos/61061200/medium.jpeg,,"",,4,0,false,,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
38423117,2938ba7e-b851-4d83-b297-3b00fe9ac788,2012/07/11 12:56 PM HST,2012-07-11,2012-07-11 22:56:00 UTC,Hawaii,1609208,thierrycordenos,CORDENOS Thierry,2020-02-08 14:39:46 UTC,2020-02-08 15:01:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38423117,https://inaturalist-open-data.s3.amazonaws.com/photos/61063043/medium.jpg,,"",Une image saisissante de canard colvert machouillant des poissons rouges attrapés dans l'étang.,1,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
38534791,e86781b4-7b69-4bc8-b538-1a9737aa5ca6,2020/02/01 3:11 PM UTC,2020-02-01,,UTC,1756341,katherine_jane,Katherine Wright,2020-02-11 12:26:16 UTC,2022-09-03 02:04:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38534791,https://inaturalist-open-data.s3.amazonaws.com/photos/61257725/medium.jpeg,,"","Somehow got stuck inside the flamingo enclosure! Seemed to be happy enough, though",1,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
38535391,5725afeb-5fe6-4407-8129-0c13b0bd676a,2020/02/04 2:57 PM UTC,2020-02-04,,UTC,1756341,katherine_jane,Katherine Wright,2020-02-11 12:57:19 UTC,2022-09-03 02:04:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38535391,https://inaturalist-open-data.s3.amazonaws.com/photos/61259320/medium.jpeg,,"",,2,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
38535427,7a0ef479-082e-41e4-bca2-42830ceee9e6,2020/02/04 3:07 PM UTC,2020-02-04,,UTC,1756341,katherine_jane,Katherine Wright,2020-02-11 12:57:46 UTC,2022-09-03 02:04:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38535427,https://inaturalist-open-data.s3.amazonaws.com/photos/61259469/medium.jpeg,,"",,4,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
38666518,8ef0edb7-d14c-42b4-98ff-9c59e07b4e0d,2020-02-15 1:55:41 PM GMT+01:00,2020-02-15,2020-02-15 12:55:41 UTC,Amsterdam,1449951,tarpao,,2020-02-15 12:58:03 UTC,2020-04-12 14:08:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38666518,https://inaturalist-open-data.s3.amazonaws.com/photos/61487200/medium.jpeg,,"",,4,0,false,2,Mallard,Anas platyrhynchos,Кряква,Aves,6930
39043116,005bd4d6-c53c-4b74-be66-d12147449073,2020/02/14 15:41 UTC,2020-02-14,2020-02-14 15:41:00 UTC,UTC,1756341,katherine_jane,Katherine Wright,2020-02-22 12:51:36 UTC,2022-09-03 02:04:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39043116,https://inaturalist-open-data.s3.amazonaws.com/photos/61948579/medium.jpeg,,"","",2,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
39091089,9904e6e1-c9e6-4d77-96d7-14d32e69fa20,Sat Feb 22 2020 16:32:17 GMT+0100 (GMT+1),2020-02-22,2020-02-22 15:32:17 UTC,Amsterdam,1764140,bioros82,Rosario Balestrieri,2020-02-23 15:35:51 UTC,2020-05-23 09:24:00 UTC,research,,https://www.inaturalist.org/observations/39091089,https://static.inaturalist.org/photos/62024654/medium.jpg,,"",,4,0,false,3,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
39095416,0b5b454c-40bd-4c5d-ae7b-e2c14ea0d188,2020/02/18 13:17 UTC,2020-02-18,2020-02-18 13:17:00 UTC,UTC,1756341,katherine_jane,Katherine Wright,2020-02-23 17:36:01 UTC,2022-09-03 02:04:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39095416,https://inaturalist-open-data.s3.amazonaws.com/photos/62028317/medium.jpeg,,"","",1,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
39244014,190e9352-a238-48f0-835e-97a6a05a2986,Wed Feb 26 2020 16:24:45 GMT+0100 (GMT+1),2020-02-26,2020-02-26 15:24:45 UTC,Amsterdam,2580830,thima823,,2020-02-26 16:03:24 UTC,2020-03-13 19:01:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39244014,https://inaturalist-open-data.s3.amazonaws.com/photos/62236405/medium.jpg,,"",,2,0,false,3,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
39325381,df04fd2d-a1d5-49d4-af9e-5b577c006ffd,2020/02/28 4:48 PM CET,2020-02-28,2020-02-28 15:48:00 UTC,Berlin,32124,martingrimm,Martin Grimm,2020-02-28 20:05:27 UTC,2023-01-13 00:38:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39325381,https://inaturalist-open-data.s3.amazonaws.com/photos/62373803/medium.jpg,,"",hybrid Mallard x N. rufina,3,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
39470228,b3f0f8b7-389e-48e3-96dd-cab67727f585,2020/03/02 3:41 PM UTC,2020-03-02,,UTC,1756341,katherine_jane,Katherine Wright,2020-03-02 23:27:15 UTC,2024-05-26 08:23:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39470228,https://inaturalist-open-data.s3.amazonaws.com/photos/62625544/medium.jpeg,,"",,5,1,false,,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
39774238,5cbc4744-fc4d-405c-a8e9-56648ccab965,Tue Oct 29 2019 03:29:22 GMT+0100 (GMT+1),2019-10-29,2019-10-29 02:29:22 UTC,Amsterdam,2633451,daryamarusyk,Darya Marusyk,2020-03-09 22:39:59 UTC,2022-11-17 00:22:41 UTC,research,,https://www.inaturalist.org/observations/39774238,https://static.inaturalist.org/photos/63136639/medium.jpg,,"",,2,0,false,3,Mallard,Anas platyrhynchos,Кряква,Aves,6930
39834311,1e4393da-17ad-4f8e-a5ee-fe43f9048950,2020-03-11 9:02:28 AM GMT,2020-03-11,2020-03-11 09:02:28 UTC,Europe/London,2164172,calum_mclennan,Calum McLennan,2020-03-11 10:58:16 UTC,2020-03-23 08:46:43 UTC,research,CC-BY,https://www.inaturalist.org/observations/39834311,https://inaturalist-open-data.s3.amazonaws.com/photos/63238657/medium.jpg,,"",,8,0,false,2,Mallard,Anas platyrhynchos,Кряква,Aves,6930
40124253,37c7c904-b279-4681-996e-c9314f63656b,2020-03-16 5:33:36 PM GMT+01:00,2020-03-16,2020-03-16 16:33:36 UTC,Amsterdam,2637764,vjvallance,Victor Vallance,2020-03-17 12:06:06 UTC,2022-04-08 13:18:34 UTC,research,,https://www.inaturalist.org/observations/40124253,https://static.inaturalist.org/photos/63732385/medium.jpeg,,"",,4,0,false,2,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
41312804,fe6ea64a-26bd-43cf-aa66-884154e4730b,2011/08/14 7:10 PM CEST,2011-08-14,2011-08-14 17:10:00 UTC,Rome,1937746,naturalista1989,Marco,2020-04-03 19:20:03 UTC,2021-12-19 11:13:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41312804,https://inaturalist-open-data.s3.amazonaws.com/photos/65526453/medium.jpg,,"Germano Reale, Storga, Treviso, Italia, Sile",,6,0,false,,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
41312805,eb443ae7-a1c2-4982-9ab2-68c6ae5514ae,2011/08/14 7:10 PM CEST,2011-08-14,2011-08-14 17:10:00 UTC,Rome,1937746,naturalista1989,Marco,2020-04-03 19:20:03 UTC,2021-12-19 11:18:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41312805,https://inaturalist-open-data.s3.amazonaws.com/photos/65526482/medium.jpg,,"germano reale, Treviso, Italia, Sile, Storga",,7,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
41450069,19e427e9-44cf-4c66-b0df-128c01573739,2020/03/31 12:49 PM UTC,2020-03-31,2020-03-31 12:49:00 UTC,UTC,922357,lioneska,Lioneska,2020-04-05 15:58:54 UTC,2020-09-07 12:25:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41450069,https://inaturalist-open-data.s3.amazonaws.com/photos/65747679/medium.jpg,,"Prague, animal, bird, blue, branch, brown, clouds, dry, grass, green, grey, march, orange, overcast, red, reeds, sky, snow, spring, sunny, tree, water, white, yellow",,2,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
41833681,77b35ec5-fceb-4c30-8a18-99d12f22acdf,2015/06/28 2:27 PM CEST,2015-06-28,2015-06-28 12:27:00 UTC,Rome,1937746,naturalista1989,Marco,2020-04-10 16:29:26 UTC,2021-03-14 17:01:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41833681,https://inaturalist-open-data.s3.amazonaws.com/photos/66380148/medium.jpeg,,"acqua, Italia, Lago, germano reale, montagna",,5,0,false,,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
41834382,cbcc80cc-5648-4a4b-9b3f-a7f07ae576f9,2015/06/28 1:52 PM CEST,2015-06-28,2015-06-28 11:52:00 UTC,Rome,1937746,naturalista1989,Marco,2020-04-10 16:38:03 UTC,2021-02-03 21:05:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41834382,https://inaturalist-open-data.s3.amazonaws.com/photos/66380840/medium.jpeg,,"Lago, Italia",,8,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
41834384,42846a0d-7ba3-4e23-9e2b-6c09173e69fd,2015/06/28 12:54 PM CEST,2015-06-28,2015-06-28 10:54:00 UTC,Rome,1937746,naturalista1989,Marco,2020-04-10 16:38:06 UTC,2024-06-12 14:05:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41834384,https://inaturalist-open-data.s3.amazonaws.com/photos/66381203/medium.jpeg,,"lago, italia, prova",,8,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
41951540,a6a10ffc-3217-40a4-b4f8-b85acc28af94,2020/03/30 2:55 PM UTC,2020-03-30,,UTC,1756341,katherine_jane,Katherine Wright,2020-04-11 22:47:38 UTC,2022-09-03 02:04:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41951540,https://inaturalist-open-data.s3.amazonaws.com/photos/66572843/medium.jpeg,,"",,1,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
42109954,d1fe9a6d-c3b9-4283-9b33-0fe0ff8f51d3,2020/04/13 2:59 PM CEST,2020-04-13,2020-04-13 12:59:00 UTC,Paris,1421845,burguenomuc,Michael Barth,2020-04-13 19:31:37 UTC,2020-04-15 14:22:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42109954,https://inaturalist-open-data.s3.amazonaws.com/photos/66840636/medium.jpeg,,"",,2,0,false,,綠頭鴨,Anas platyrhynchos,Кряква,Aves,6930
42163229,e9532a12-6d96-47cb-a6c8-022f8ae989a9,2020/04/14 1:01 PM CEST,2020-04-14,2020-04-14 11:01:00 UTC,Paris,1386107,butia2017,,2020-04-14 14:52:52 UTC,2020-04-16 19:37:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42163229,https://inaturalist-open-data.s3.amazonaws.com/photos/66931890/medium.jpg,,"",,1,0,false,,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
42241762,790ea4e2-81a7-40da-9fab-df9978e0c334,Wed Apr 15 2020 12:22:46 GMT+0200 (GMT+2),2020-04-15,2020-04-15 10:22:46 UTC,Africa/Johannesburg,2757400,tobias_brendel,,2020-04-15 16:07:25 UTC,2023-04-17 00:42:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42241762,https://inaturalist-open-data.s3.amazonaws.com/photos/67061722/medium.jpg,,"",,2,0,false,3,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
42468372,284b8a1c-92a6-463a-8e65-166810e67cd9,2017-04-16 1:33:00 PM GMT+02:00,2017-04-16,2017-04-16 11:33:00 UTC,Warsaw,2637468,the-inspektor,Inspektor,2020-04-18 13:06:53 UTC,2021-05-16 00:20:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42468372,https://inaturalist-open-data.s3.amazonaws.com/photos/67432879/medium.jpg,,"",male and female pair.,1,0,false,,Krzyżówka,Anas platyrhynchos,Кряква,Aves,6930
42589610,5b2cdb61-8b0d-46fd-b047-56478c598f8a,2020/04/18 1:49 PM HST,2020-04-18,2020-04-18 23:49:00 UTC,Hawaii,1959201,merl,Kevin Merl,2020-04-19 17:59:58 UTC,2025-06-19 15:34:20 UTC,research,CC0,https://www.inaturalist.org/observations/42589610,https://inaturalist-open-data.s3.amazonaws.com/photos/67627531/medium.jpeg,,"","",2,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
42602105,020fc79d-5ffd-4599-ae65-0a197fa7c7b2,Sat Jan 04 2020 17:30:16 GMT+0100 (GMT+1),2020-01-04,2020-01-04 16:30:16 UTC,Amsterdam,2431870,arianna88,Arianna Caniglia,2020-04-19 19:55:17 UTC,2020-06-26 12:32:57 UTC,research,,https://www.inaturalist.org/observations/42602105,https://static.inaturalist.org/photos/67649535/medium.jpg,,"",,5,0,false,3,Stockente,Anas platyrhynchos,Кряква,Aves,6930
42652552,0c156d13-ce5d-4d26-9d96-432781010129,2020/04/20 10:01 AM ,2020-04-20,2020-04-20 08:01:00 UTC,Vienna,2743194,thza,"",2020-04-20 08:20:02 UTC,2025-06-19 15:34:14 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/42652552,https://inaturalist-open-data.s3.amazonaws.com/photos/67733102/medium.jpg,,"",,2,0,false,,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
43704216,ed8c70d5-a124-4dca-8950-93acddc857f4,2020/04/26 4:01 PM HST,2020-04-26,2020-04-27 02:01:00 UTC,Hawaii,1959201,merl,Kevin Merl,2020-04-26 19:30:40 UTC,2025-06-20 15:22:53 UTC,research,CC0,https://www.inaturalist.org/observations/43704216,https://inaturalist-open-data.s3.amazonaws.com/photos/69311259/medium.jpeg,,"","",3,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
43940569,cd5ed317-8bf2-42c2-a9d2-5c303927e11f,2020/04/27 5:21 PM CEST,2020-04-27,2020-04-27 15:21:00 UTC,Berlin,32124,martingrimm,Martin Grimm,2020-04-27 17:50:29 UTC,2023-04-17 01:27:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/43940569,https://inaturalist-open-data.s3.amazonaws.com/photos/69679744/medium.jpg,,"",,1,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
44127482,9b35c36b-c444-4ad3-b363-7e4f66ecf265,2020-04-28 4:50:23 PM GMT+02:00,2020-04-28,2020-04-28 14:50:23 UTC,Africa/Johannesburg,1776852,blackindia77,Kathrin Haas,2020-04-28 14:53:17 UTC,2025-06-20 15:26:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44127482,https://inaturalist-open-data.s3.amazonaws.com/photos/69965568/medium.jpeg,,"",,2,0,false,2,Mallard,Anas platyrhynchos,Кряква,Aves,6930
44127546,fb3dd670-c7e2-4a89-9fcb-f3292d39af5d,2020-04-28 4:50:16 PM GMT+02:00,2020-04-28,2020-04-28 14:50:16 UTC,Africa/Johannesburg,1776852,blackindia77,Kathrin Haas,2020-04-28 14:53:58 UTC,2025-06-20 15:26:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44127546,https://inaturalist-open-data.s3.amazonaws.com/photos/69965698/medium.jpeg,,"",,2,0,false,2,Mallard,Anas platyrhynchos,Кряква,Aves,6930
45190791,c1fe9418-ad6e-4cea-9c5f-1d4af253ae76,2020/05/06 6:17 PM CEST,2020-05-06,2020-05-06 16:17:00 UTC,Sarajevo,745656,amujcinovic,Ahmed Mujčinović,2020-05-07 18:39:44 UTC,2022-10-21 19:29:39 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/45190791,https://inaturalist-open-data.s3.amazonaws.com/photos/71648436/medium.jpeg,,"",,2,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
45668010,9e34192a-1e35-4e78-a1ed-f68398ba3654,2020-04-26 6:41:24 PM GMT+02:00,2020-04-26,2020-04-26 16:41:24 UTC,Africa/Johannesburg,2937606,trailcamnl,trailcam.nl,2020-05-12 10:05:11 UTC,2021-01-06 08:06:33 UTC,research,,https://www.inaturalist.org/observations/45668010,https://static.inaturalist.org/photos/72425752/medium.jpeg,,"",,2,0,false,2,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
45756898,7cfa6fb6-ddbf-4798-9dba-421e7eaa9d8a,2020-05-12 4:47:07 PM GMT+02:00,2020-05-12,2020-05-12 14:47:07 UTC,Africa/Johannesburg,2942371,auroracolla,Aurora Colla,2020-05-13 07:08:42 UTC,2020-06-07 19:44:39 UTC,research,,https://www.inaturalist.org/observations/45756898,https://static.inaturalist.org/photos/77485607/medium.jpeg,,"",,4,0,false,2,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
45861700,266357ed-fa47-4d88-85cc-c91a059fd2a0,2020/05/09 1:56 PM CEST,2020-05-09,2020-05-09 11:56:00 UTC,Rome,111219,cristianomantovani,Cristiano Mantovani,2020-05-14 11:55:51 UTC,2022-09-29 22:55:49 UTC,research,,https://www.inaturalist.org/observations/45861700,https://static.inaturalist.org/photos/72737807/medium.jpg,,"",,3,0,false,,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
46285808,648815cd-4cee-4b89-a5b3-8917fac27439,2020/05/17 3:23 PM CEST,2020-05-17,2020-05-17 13:23:00 UTC,Berlin,213733,inasiebert,Ina Siebert,2020-05-17 20:02:33 UTC,2022-01-19 08:29:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46285808,https://inaturalist-open-data.s3.amazonaws.com/photos/73405820/medium.jpg,,"","",1,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
46380132,a49de488-6567-46ae-9e08-1d16776ce3f0,Sun Nov 03 2019 19:12:02 GMT+0200 (GMT+2),2019-11-03,2019-11-03 17:12:02 UTC,Kyiv,2256857,vorobeivolynskii,Arsen Vorobei,2020-05-18 15:31:29 UTC,2024-10-01 11:41:08 UTC,research,CC-BY,https://www.inaturalist.org/observations/46380132,https://inaturalist-open-data.s3.amazonaws.com/photos/73561776/medium.jpg,,"",,1,0,false,3,Pato-real,Anas platyrhynchos,Кряква,Aves,6930
46495578,4afdce43-3d83-4438-9eda-7638a4bb010f,2020-05-19 5:45:05 PM GMT+02:00,2020-05-19,2020-05-19 15:45:05 UTC,Africa/Johannesburg,2977041,bukaj,"",2020-05-19 15:45:42 UTC,2020-11-03 22:19:15 UTC,research,,https://www.inaturalist.org/observations/46495578,https://static.inaturalist.org/photos/73745661/medium.jpeg,,"",,3,0,false,2,Kachna Divoká,Anas platyrhynchos,Кряква,Aves,6930
46869705,e09af74a-beab-4485-81bd-2a8a66881e2f,2020/05/22 5:29 PM CEST,2020-05-22,2020-05-22 15:29:00 UTC,Paris,2123860,nans_barth,Nans,2020-05-22 18:20:48 UTC,2022-01-11 15:18:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46869705,https://inaturalist-open-data.s3.amazonaws.com/photos/74331191/medium.jpeg,,"",,1,0,false,,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
47205992,727ab4e5-5d75-4a21-842c-657ac304be27,2020-05-06 8:24:05 PM GMT+02:00,2020-05-06,2020-05-06 18:24:05 UTC,Africa/Johannesburg,3048600,lluisdegibertiatienza,Lluis de Gibert i Atienza,2020-05-25 00:22:50 UTC,2020-05-28 22:44:54 UTC,research,,https://www.inaturalist.org/observations/47205992,https://static.inaturalist.org/photos/74865621/medium.jpeg,,"",,1,0,false,2,綠頭鴨,Anas platyrhynchos,Кряква,Aves,6930
47435727,3374df3a-59e4-42d6-ab4d-6574a0e69155,2020/05/24 10:59 AM CEST,2020-05-24,2020-05-24 08:59:00 UTC,Berlin,2715138,ch_berg,Christian Berg,2020-05-26 19:56:11 UTC,2025-06-20 15:31:47 UTC,research,CC-BY,https://www.inaturalist.org/observations/47435727,https://inaturalist-open-data.s3.amazonaws.com/photos/75232369/medium.jpeg,,"","",2,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
47452402,77343d14-5dea-4282-82e1-8e2a4e3e187b,2020/05/25 14:20 UTC,2020-05-25,2020-05-25 14:20:00 UTC,UTC,1756341,katherine_jane,Katherine Wright,2020-05-26 22:42:33 UTC,2022-09-03 02:04:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47452402,https://inaturalist-open-data.s3.amazonaws.com/photos/75259268/medium.jpeg,,"",Intersex bird,2,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
